timestamp,feature_1,feature_2,feature_3,target,prediction,probability
2024-02-18 06:00:00,107.1947,75.268,0.0632,1,1,0.7624
2024-02-18 07:00:00,99.0142,35.0666,2.0821,1,0,0.2557
2024-02-18 08:00:00,95.0298,74.2144,2.126,1,1,0.7915
2024-02-18 09:00:00,112.5882,62.3727,2.9384,0,1,0.7203
2024-02-18 10:00:00,98.8652,34.5676,3.099,0,0,0.3064
2024-02-18 11:00:00,90.1659,81.0543,6.7851,1,1,0.773
2024-02-18 12:00:00,104.5323,67.9448,1.1826,1,1,0.7714
2024-02-18 13:00:00,102.7145,46.0212,5.9821,0,0,0.4726
2024-02-18 14:00:00,89.6977,52.8244,5.5888,1,1,0.6194
2024-02-18 15:00:00,120.375,64.2849,1.4765,1,1,0.6636
2024-02-18 16:00:00,120.6863,46.3999,0.164,1,0,0.5246
2024-02-18 17:00:00,107.6752,53.608,9.5626,0,1,0.4493
2024-02-18 18:00:00,109.1389,35.1002,17.1671,1,0,0.2888
2024-02-18 19:00:00,115.5531,79.12,4.99,1,1,0.8094
2024-02-18 20:00:00,106.5319,19.7233,4.12,0,0,0.1928
2024-02-18 21:00:00,121.4529,32.5621,2.1179,1,0,0.1892
2024-02-18 22:00:00,133.8283,54.7546,1.1631,1,1,0.713
2024-02-18 23:00:00,108.352,66.5534,20.9549,1,1,0.738
2024-02-19 00:00:00,114.1775,22.1148,2.3038,1,0,0.108
2024-02-19 01:00:00,121.1918,18.9643,1.7253,1,0,0.1044
2024-02-19 02:00:00,101.5991,14.7567,1.8942,0,0,0.2787
2024-02-19 03:00:00,88.8192,16.1406,5.612,0,0,0.1292
2024-02-19 04:00:00,121.7391,71.0297,0.1501,0,1,0.8869
2024-02-19 05:00:00,81.7018,97.4865,4.9023,1,1,0.9533
2024-02-19 06:00:00,136.039,44.437,0.912,1,0,0.5456
2024-02-19 07:00:00,121.1842,71.1284,2.1664,1,1,0.8463
2024-02-19 08:00:00,110.1416,23.7463,2.824,1,0,0.3717
2024-02-19 09:00:00,107.937,65.977,27.3942,1,1,0.7948
2024-02-19 10:00:00,135.4635,18.67,0.1184,0,0,0.2345
2024-02-19 11:00:00,91.8054,16.8866,18.1262,0,0,0.0338
2024-02-19 12:00:00,88.3468,77.6449,4.0646,1,1,0.998
2024-02-19 13:00:00,97.4508,79.0815,3.3741,1,1,0.7844
2024-02-19 14:00:00,102.9015,81.3458,1.3376,1,1,0.8861
2024-02-19 15:00:00,90.8503,28.1739,12.7027,0,0,0.2831
2024-02-19 16:00:00,109.6433,69.5884,0.7061,1,1,0.7617
2024-02-19 17:00:00,109.3594,54.1225,4.6713,0,1,0.5073
2024-02-19 18:00:00,93.9844,33.5499,9.4746,1,0,0.2699
2024-02-19 19:00:00,133.1314,40.9254,0.5101,1,0,0.4178
2024-02-19 20:00:00,84.63,87.3705,1.2315,1,1,0.8253
2024-02-19 21:00:00,86.5029,59.1958,24.2241,0,1,0.682
2024-02-19 22:00:00,113.2804,95.7322,4.2285,1,1,0.8914
2024-02-19 23:00:00,103.833,12.8439,0.9839,0,0,0.1613
2024-02-20 00:00:00,113.9672,48.7366,0.8665,0,0,0.5367
2024-02-20 01:00:00,97.1781,92.3445,7.5147,1,1,0.9788
2024-02-20 02:00:00,90.4698,44.5267,6.63,0,0,0.4516
2024-02-20 03:00:00,96.7583,38.3103,2.5634,1,0,0.4043
2024-02-20 04:00:00,96.147,43.8703,2.6256,1,0,0.3396
2024-02-20 05:00:00,115.7376,51.3691,6.9572,1,1,0.4605
2024-02-20 06:00:00,99.4578,12.9574,2.708,0,0,0.1047
2024-02-20 07:00:00,119.5825,60.1,4.5721,1,1,0.7294
2024-02-20 08:00:00,116.7795,87.4325,1.9239,1,1,0.7466
2024-02-20 09:00:00,124.121,37.274,2.2563,0,0,0.0746
2024-02-20 10:00:00,121.8607,73.5453,0.5582,1,1,0.8169
2024-02-20 11:00:00,119.9811,54.2332,10.8036,0,1,0.6218
2024-02-20 12:00:00,119.7529,22.1039,16.1244,0,0,0.1077
2024-02-20 13:00:00,98.9009,74.4151,7.1722,0,1,0.7056
2024-02-20 14:00:00,103.0378,53.8709,1.912,0,1,0.6621
2024-02-20 15:00:00,77.6145,19.8444,3.8353,0,0,0.1863
2024-02-20 16:00:00,112.027,70.7522,2.4893,1,1,0.716
2024-02-20 17:00:00,96.3755,69.4071,9.797,1,1,0.8812
2024-02-20 18:00:00,113.8203,71.6837,3.4143,1,1,0.7011
2024-02-20 19:00:00,115.8693,61.4989,3.1173,0,1,0.7942
2024-02-20 20:00:00,85.389,52.832,8.7475,0,1,0.5684
2024-02-20 21:00:00,90.8805,86.8916,2.9842,1,1,0.8547
2024-02-20 22:00:00,101.6649,55.6017,12.8792,0,1,0.3629
2024-02-20 23:00:00,98.941,45.2246,0.9778,1,0,0.3987
2024-02-21 00:00:00,110.0537,54.5222,1.7013,1,1,0.5879
2024-02-21 01:00:00,88.6032,97.3784,3.8036,1,1,0.6927
2024-02-21 02:00:00,108.1215,65.5246,2.0327,1,1,0.7172
2024-02-21 03:00:00,79.9629,41.7487,3.1183,1,0,0.3734
2024-02-21 04:00:00,72.3949,98.0005,0.9453,1,1,0.9172
2024-02-21 05:00:00,119.0047,38.8435,11.8909,1,0,0.2814
2024-02-21 06:00:00,86.1948,12.5332,2.4173,0,0,0.1284
2024-02-21 07:00:00,98.298,14.0607,5.2937,0,0,-0.0438
2024-02-21 08:00:00,84.3854,85.3241,18.2961,1,1,0.7087
2024-02-21 09:00:00,84.5278,41.3989,2.6407,1,0,0.3232
2024-02-21 10:00:00,100.929,76.7851,5.0587,1,1,0.6997
2024-02-21 11:00:00,100.7516,12.421,4.8232,1,0,0.0841
2024-02-21 12:00:00,123.3693,90.2209,0.7458,1,1,0.9298
2024-02-21 13:00:00,114.7207,40.7131,4.8369,1,0,0.2119
2024-02-21 14:00:00,103.188,18.7615,34.1074,1,0,0.2266
2024-02-21 15:00:00,119.738,41.0629,4.5761,1,0,0.3894
2024-02-21 16:00:00,125.5728,42.1629,6.5866,1,0,0.3402
2024-02-21 17:00:00,114.1259,41.6142,14.5468,1,0,0.4382
2024-02-21 18:00:00,100.8526,69.5116,1.9654,1,1,0.6882
2024-02-21 19:00:00,124.0032,32.2853,1.438,0,0,0.1666
2024-02-21 20:00:00,136.1919,68.3275,4.2118,1,1,0.7984
2024-02-21 21:00:00,118.2004,63.3279,3.1925,0,1,0.6164
2024-02-21 22:00:00,136.2424,91.935,0.4769,1,1,0.9444
2024-02-21 23:00:00,122.5365,15.895,2.3125,0,0,0.1457
2024-02-22 00:00:00,121.2803,37.4421,6.7927,0,0,0.2253
2024-02-22 01:00:00,89.7796,40.3835,10.7499,0,0,0.4911
2024-02-22 02:00:00,89.4048,11.7741,5.3083,1,0,0.1122
2024-02-22 03:00:00,106.7018,39.3505,4.0155,1,0,0.42
2024-02-22 04:00:00,80.38,51.4818,9.9549,0,1,0.3916
2024-02-22 05:00:00,97.8807,87.7032,9.4959,1,1,0.8793
2024-02-22 06:00:00,121.6217,61.1244,0.88,1,1,0.5694
2024-02-22 07:00:00,96.7179,91.1269,2.3028,1,1,0.9088
2024-02-22 08:00:00,116.2036,33.9957,10.3832,0,0,0.2326
2024-02-22 09:00:00,85.5747,72.6363,0.9631,1,1,0.8216
2024-02-22 10:00:00,99.5224,62.919,13.8343,0,1,0.5673
2024-02-22 11:00:00,124.1941,98.7188,12.716,1,1,1.0795
2024-02-22 12:00:00,110.9504,43.9964,1.9484,0,0,0.4027
2024-02-22 13:00:00,112.2863,45.1271,1.7335,1,0,0.4575
2024-02-22 14:00:00,135.2942,61.5285,11.2426,1,1,0.5556
2024-02-22 15:00:00,128.6679,82.7494,1.1597,1,1,0.9022
2024-02-22 16:00:00,93.3228,19.0051,3.0919,0,0,0.2051
2024-02-22 17:00:00,129.0256,70.76,1.4055,0,1,0.74
2024-02-22 18:00:00,97.5884,40.2371,4.6222,0,0,0.3554
2024-02-22 19:00:00,107.3159,55.2492,22.8845,0,1,0.3579
2024-02-22 20:00:00,107.8555,78.8414,7.9667,1,1,0.9294
2024-02-22 21:00:00,125.0713,40.5585,18.0237,0,0,0.4583
2024-02-22 22:00:00,89.2468,65.3345,3.4679,1,1,0.6815
2024-02-22 23:00:00,114.9782,42.7001,0.5892,0,0,0.4224
2024-02-23 00:00:00,116.1588,49.2392,4.6318,0,0,0.4418
2024-02-23 01:00:00,120.8438,54.7257,2.0118,0,1,0.5446
2024-02-23 02:00:00,104.2202,86.2601,12.6384,1,1,0.9442
2024-02-23 03:00:00,123.9805,80.8435,0.8674,1,1,0.7211
2024-02-23 04:00:00,96.0749,85.6342,3.1015,1,1,0.6061
2024-02-23 05:00:00,126.3327,58.2251,16.4136,0,1,0.4376
2024-02-23 06:00:00,113.4018,35.862,0.0345,0,0,0.4836
2024-02-23 07:00:00,84.8821,14.2778,0.1643,0,0,0.2028
2024-02-23 08:00:00,114.3209,99.6605,5.6485,1,1,0.8873
2024-02-23 09:00:00,110.6053,46.1825,10.0894,0,0,0.4098
2024-02-23 10:00:00,101.9012,30.3297,27.0569,0,0,0.3626
2024-02-23 11:00:00,95.7096,76.8599,9.9086,1,1,0.8958
2024-02-23 12:00:00,103.7927,18.2762,0.3648,0,0,0.0889
2024-02-23 13:00:00,84.2245,85.9768,2.6986,1,1,0.9875
2024-02-23 14:00:00,135.2511,18.526,1.5057,0,0,0.1838
2024-02-23 15:00:00,89.3457,40.3154,6.2935,1,0,0.2709
2024-02-23 16:00:00,96.957,16.0543,0.6447,0,0,0.0774
2024-02-23 17:00:00,126.3833,82.1067,7.4939,1,1,0.9141
2024-02-23 18:00:00,117.2702,52.7742,5.2077,1,1,0.4753
2024-02-23 19:00:00,119.4795,28.8765,3.8197,0,0,0.2164
2024-02-23 20:00:00,132.4622,81.6087,0.12,1,1,0.9396
2024-02-23 21:00:00,102.6723,68.6383,3.2774,1,1,0.8112
2024-02-23 22:00:00,90.7124,37.1662,6.4737,1,0,0.3835
2024-02-23 23:00:00,121.5273,82.3714,1.7334,1,1,0.9266
2024-02-24 00:00:00,120.7522,48.9619,2.5408,1,0,0.6382
2024-02-24 01:00:00,102.4547,58.5953,8.6387,1,1,0.6545
2024-02-24 02:00:00,87.1616,28.0069,7.3215,0,0,0.2014
2024-02-24 03:00:00,127.9909,46.2071,2.2579,1,0,0.4754
2024-02-24 04:00:00,117.1863,66.2467,6.3049,0,1,0.7832
2024-02-24 05:00:00,85.417,50.7906,3.5827,1,1,0.4908
2024-02-24 06:00:00,120.5268,78.7098,5.2438,1,1,0.8539
2024-02-24 07:00:00,84.3257,26.2541,2.7982,1,0,0.1267
2024-02-24 08:00:00,99.9552,11.6743,0.6623,0,0,0.1035
2024-02-24 09:00:00,89.5144,73.2998,0.789,1,1,0.8468
2024-02-24 10:00:00,97.4355,87.6439,1.5224,1,1,0.974
2024-02-24 11:00:00,94.2532,61.9159,8.7214,1,1,0.3829
2024-02-24 12:00:00,97.8461,29.1658,7.0035,0,0,0.2151
2024-02-24 13:00:00,119.666,96.5905,0.5927,1,1,0.882
2024-02-24 14:00:00,112.6648,76.7987,0.9253,1,1,0.7228
2024-02-24 15:00:00,118.1212,52.0566,2.6627,1,1,0.6762
2024-02-24 16:00:00,125.6903,94.3447,2.0763,1,1,0.9809
2024-02-24 17:00:00,101.7981,57.9447,12.2078,0,1,0.5791
2024-02-24 18:00:00,109.1874,65.298,7.9372,1,1,0.6627
2024-02-24 19:00:00,116.67,79.2207,1.1791,1,1,0.8989
2024-02-24 20:00:00,135.7431,49.0352,0.5109,1,0,0.4366
2024-02-24 21:00:00,122.5723,60.9505,5.1366,1,1,0.6291
2024-02-24 22:00:00,130.4522,66.4083,0.3848,1,1,0.822
2024-02-24 23:00:00,124.5425,57.0043,11.4729,1,1,0.5998
2024-02-25 00:00:00,125.1746,42.7847,3.3822,1,0,0.3842
2024-02-25 01:00:00,78.7984,23.2969,1.4034,0,0,0.0765
2024-02-25 02:00:00,122.3094,23.5425,1.5055,0,0,0.1568
2024-02-25 03:00:00,111.4136,71.6776,1.7499,1,1,0.8231
2024-02-25 04:00:00,108.829,37.0248,2.941,1,0,0.3934
2024-02-25 05:00:00,99.3426,49.185,7.7411,0,0,0.6922
2024-02-25 06:00:00,101.013,38.6788,6.0126,0,0,0.4576
2024-02-25 07:00:00,114.757,84.7193,4.1993,1,1,0.7102
2024-02-25 08:00:00,121.6831,15.7985,4.5123,0,0,0.0713
2024-02-25 09:00:00,83.5167,28.3202,7.1632,0,0,0.3137
2024-02-25 10:00:00,111.5416,47.1195,0.801,1,0,0.5545
2024-02-25 11:00:00,98.8294,84.134,1.7014,0,1,0.7464
2024-02-25 12:00:00,92.4635,68.1438,1.2489,0,1,0.6901
2024-02-25 13:00:00,114.4107,33.0802,2.3169,0,0,0.2479
2024-02-25 14:00:00,102.6347,64.1109,2.2528,1,1,0.5526
2024-02-25 15:00:00,97.2446,46.5279,1.721,1,0,0.4616
2024-02-25 16:00:00,95.4509,20.2203,14.4832,0,0,0.1435
2024-02-25 17:00:00,112.6176,27.2724,0.8617,1,0,0.3369
2024-02-25 18:00:00,107.864,32.1028,5.0242,0,0,0.5536
2024-02-25 19:00:00,90.1977,84.4506,3.2245,1,1,0.8685
2024-02-25 20:00:00,94.2981,51.7744,2.8979,1,1,0.3691
2024-02-25 21:00:00,105.0637,60.3843,1.7469,0,1,0.7263
2024-02-25 22:00:00,114.6729,49.252,6.8077,1,0,0.5369
2024-02-25 23:00:00,90.9025,68.223,5.9386,1,1,0.6407
2024-02-26 00:00:00,116.0416,13.3303,0.7922,0,0,0.0414
2024-02-26 01:00:00,94.6017,24.3423,1.7289,0,0,0.2677
2024-02-26 02:00:00,152.6637,22.2788,2.4244,0,0,0.1427
2024-02-26 03:00:00,92.6994,33.2557,5.0635,0,0,0.4934
2024-02-26 04:00:00,95.171,82.3184,0.142,1,1,0.8934
2024-02-26 05:00:00,111.2658,69.2804,1.1891,0,1,0.8102
2024-02-26 06:00:00,93.3461,25.8387,1.8045,0,0,0.2459
2024-02-26 07:00:00,121.6386,86.7269,4.3882,1,1,0.854
2024-02-26 08:00:00,137.5688,96.7408,1.5016,1,1,0.9708
2024-02-26 09:00:00,101.7793,53.7258,6.3852,0,1,0.7158
2024-02-26 10:00:00,110.9495,11.7918,6.8414,0,0,0.2382
2024-02-26 11:00:00,99.662,87.3626,27.7564,1,1,0.9118
2024-02-26 12:00:00,108.1355,17.5537,2.6031,1,0,0.2603
2024-02-26 13:00:00,131.5609,64.144,4.8177,0,1,0.6862
2024-02-26 14:00:00,122.7761,88.0455,0.9341,1,1,0.8731
2024-02-26 15:00:00,93.3618,91.0517,2.1096,1,1,0.8951
2024-02-26 16:00:00,133.451,46.6306,0.8473,0,0,0.3173
2024-02-26 17:00:00,127.1785,42.7091,9.5734,0,0,0.4643
2024-02-26 18:00:00,116.13,69.1688,1.8865,0,1,0.694
2024-02-26 19:00:00,97.3912,18.1276,2.3449,0,0,0.1363
2024-02-26 20:00:00,109.2592,94.8846,10.0276,1,1,0.8598
2024-02-26 21:00:00,95.1722,75.1811,3.3203,1,1,0.7797
2024-02-26 22:00:00,115.8488,22.6504,0.9264,1,0,0.1213
2024-02-26 23:00:00,103.0223,20.0739,3.7247,0,0,0.2258
2024-02-27 00:00:00,71.6261,76.1032,0.9642,1,1,0.7535
2024-02-27 01:00:00,123.375,93.9642,11.3716,1,1,0.9132
2024-02-27 02:00:00,111.3541,56.9762,0.0717,1,1,0.6393
2024-02-27 03:00:00,125.8818,84.6083,14.6824,1,1,0.9051
2024-02-27 04:00:00,106.0025,95.4707,2.0955,1,1,0.9735
2024-02-27 05:00:00,111.3238,93.84,1.8503,1,1,0.9336
2024-02-27 06:00:00,126.5064,32.6627,1.27,1,0,0.246
2024-02-27 07:00:00,114.6002,89.6108,1.6308,1,1,0.9746
2024-02-27 08:00:00,112.9723,31.4269,7.5257,1,0,0.2681
2024-02-27 09:00:00,160.9041,21.0049,7.786,0,0,0.3466
2024-02-27 10:00:00,105.5001,82.6019,5.2491,0,1,0.9953
2024-02-27 11:00:00,111.0451,39.6357,2.2042,0,0,0.3415
2024-02-27 12:00:00,136.6834,62.5894,3.0747,1,1,0.6224
2024-02-27 13:00:00,95.0992,45.0956,12.1922,0,0,0.4728
2024-02-27 14:00:00,91.2384,77.3537,11.8384,1,1,0.8552
2024-02-27 15:00:00,84.8365,31.2344,9.1622,0,0,0.1387
2024-02-27 16:00:00,117.0475,48.0582,9.3458,1,0,0.5877
2024-02-27 17:00:00,118.561,22.985,7.6413,0,0,0.1969
2024-02-27 18:00:00,120.466,25.7639,3.7129,0,0,0.3803
2024-02-27 19:00:00,86.1412,97.2931,1.2963,1,1,0.9678
2024-02-27 20:00:00,124.812,49.5528,1.1316,1,0,0.661
2024-02-27 21:00:00,127.956,32.8875,5.4569,1,0,0.461
2024-02-27 22:00:00,106.7451,63.0533,2.5416,0,1,0.7834
2024-02-27 23:00:00,108.8798,54.1323,0.5204,1,1,0.6206
2024-02-28 00:00:00,119.4264,43.7234,1.9988,1,0,0.2928
2024-02-28 01:00:00,114.3766,95.384,0.3478,0,1,0.886
2024-02-28 02:00:00,118.8885,38.4841,4.0292,0,0,0.153
2024-02-28 03:00:00,90.5636,48.1403,3.8259,0,0,0.6314
2024-02-28 04:00:00,105.5129,71.4465,6.7596,1,1,0.9239
2024-02-28 05:00:00,88.5011,96.6984,10.3027,1,1,0.8366
2024-02-28 06:00:00,118.7397,89.149,17.6062,1,1,0.8188
2024-02-28 07:00:00,117.089,94.3275,0.288,1,1,0.9409
2024-02-28 08:00:00,106.7794,42.6698,4.1816,0,0,0.309
2024-02-28 09:00:00,113.2738,74.4104,1.4249,0,1,0.9544
2024-02-28 10:00:00,82.882,83.9229,1.4791,1,1,0.7829
2024-02-28 11:00:00,122.4905,11.8967,6.7245,0,0,0.1077
2024-02-28 12:00:00,100.7589,97.0125,5.8511,1,1,0.853
2024-02-28 13:00:00,110.5471,64.5233,5.2607,1,1,0.7968
2024-02-28 14:00:00,126.7348,85.7326,1.4058,1,1,0.8436
2024-02-28 15:00:00,96.0301,69.6001,5.8501,0,1,0.8756
2024-02-28 16:00:00,128.0922,94.6763,3.0446,1,1,0.7814
2024-02-28 17:00:00,110.49,72.1614,0.2053,0,1,0.7831
2024-02-28 18:00:00,108.9226,80.9922,4.697,1,1,0.9771
2024-02-28 19:00:00,117.5913,31.5708,4.0145,0,0,0.2913
2024-02-28 20:00:00,88.0058,59.7455,0.479,0,1,0.6805
2024-02-28 21:00:00,118.2291,37.8342,1.0537,0,0,0.3719
2024-02-28 22:00:00,109.4936,96.2635,8.8802,1,1,0.9174
2024-02-28 23:00:00,125.5005,42.657,0.3289,1,0,0.5746
2024-02-29 00:00:00,104.9369,83.1025,11.6721,1,1,0.7273
2024-02-29 01:00:00,102.5374,20.9848,3.6966,0,0,0.2053
2024-02-29 02:00:00,114.5767,88.0258,0.314,0,1,0.8552
2024-02-29 03:00:00,107.5392,87.1882,1.2912,1,1,0.7411
2024-02-29 04:00:00,89.2434,44.9624,4.4056,1,0,0.4377
2024-02-29 05:00:00,105.341,91.881,4.3527,1,1,0.9013
2024-02-29 06:00:00,129.349,45.3678,3.1206,0,0,0.3618
2024-02-29 07:00:00,107.009,98.0194,3.8494,1,1,0.8164
2024-02-29 08:00:00,94.2476,32.998,7.6028,0,0,0.3694
2024-02-29 09:00:00,120.3093,18.1225,1.9199,0,0,0.2855
2024-02-29 10:00:00,78.1113,84.0437,5.0243,1,1,0.778
2024-02-29 11:00:00,73.7324,31.1914,1.0934,0,0,0.3114
2024-02-29 12:00:00,108.4998,28.9348,0.6188,1,0,0.3269
2024-02-29 13:00:00,111.5464,90.1222,0.4353,1,1,1.0527
2024-02-29 14:00:00,112.2012,92.4302,1.0995,1,1,0.8431
2024-02-29 15:00:00,93.9167,66.8217,3.9085,1,1,0.5721
2024-02-29 16:00:00,106.119,89.1521,1.2103,1,1,0.7022
2024-02-29 17:00:00,85.6126,79.0067,3.3396,1,1,0.8331
2024-02-29 18:00:00,112.2123,46.566,4.2121,1,0,0.5436
2024-02-29 19:00:00,82.0622,13.0494,4.3579,0,0,0.2321
2024-02-29 20:00:00,106.163,87.98,9.8714,1,1,0.9227
2024-02-29 21:00:00,112.9216,84.0878,0.5912,1,1,0.7827
2024-02-29 22:00:00,79.7526,94.6446,10.8805,0,1,1.0983
2024-02-29 23:00:00,100.0446,52.3982,7.5118,0,1,0.5799
2024-03-01 00:00:00,121.5971,47.1665,1.0833,1,0,0.5423
2024-03-01 01:00:00,134.1126,85.7047,8.1935,1,1,0.8146
2024-03-01 02:00:00,83.9239,74.5647,4.7649,1,1,0.7886
2024-03-01 03:00:00,114.2473,88.9085,3.0464,1,1,0.6917
2024-03-01 04:00:00,88.34,83.8217,0.0025,1,1,1.0394
2024-03-01 05:00:00,86.5472,84.1961,7.0235,1,1,0.7621
2024-03-01 06:00:00,134.925,72.8634,4.5984,1,1,0.624
2024-03-01 07:00:00,119.6716,55.5701,3.3923,1,1,0.6035
2024-03-01 08:00:00,95.4606,41.6671,0.9712,0,0,0.3438
2024-03-01 09:00:00,112.2968,64.1904,3.5392,1,1,0.6346
2024-03-01 10:00:00,119.26,83.2085,3.6098,1,1,0.8977
2024-03-01 11:00:00,111.6884,76.4007,15.1243,0,1,0.8868
2024-03-01 12:00:00,145.6842,50.7936,1.7808,1,1,0.5292
2024-03-01 13:00:00,118.6849,12.4616,10.0969,0,0,0.3645
2024-03-01 14:00:00,59.4775,14.6889,1.4319,0,0,0.2322
2024-03-01 15:00:00,103.9548,67.7433,1.6099,1,1,0.8429
2024-03-01 16:00:00,96.6149,66.7141,4.1193,1,1,0.7953
2024-03-01 17:00:00,105.3824,81.1917,1.8467,1,1,0.7189
2024-03-01 18:00:00,108.9696,22.2483,2.8995,0,0,0.2704
2024-03-01 19:00:00,98.0368,46.0596,18.9113,1,0,0.4723
2024-03-01 20:00:00,90.9023,66.5467,14.5659,1,1,0.7497
2024-03-01 21:00:00,131.209,38.235,3.3431,0,0,0.4763
2024-03-01 22:00:00,118.6054,17.4009,1.9225,1,0,0.1612
2024-03-01 23:00:00,97.7356,24.204,18.3169,0,0,0.525
2024-03-02 00:00:00,119.9738,56.4729,3.1792,1,1,0.7072
2024-03-02 01:00:00,119.9068,97.2698,0.8904,1,1,0.9692
2024-03-02 02:00:00,129.6635,84.7559,0.339,1,1,0.8751
2024-03-02 03:00:00,91.4242,78.6846,2.8283,1,1,0.9848
2024-03-02 04:00:00,121.6511,86.2264,1.8166,1,1,0.7766
2024-03-02 05:00:00,98.8043,71.7178,12.9711,1,1,0.7391
2024-03-02 06:00:00,127.8436,81.3378,2.9277,0,1,0.847
2024-03-02 07:00:00,105.6562,38.7459,5.0789,0,0,0.4445
2024-03-02 08:00:00,71.4113,53.0529,3.8673,0,1,0.465
2024-03-02 09:00:00,109.4204,76.1655,1.0085,0,1,0.6723
2024-03-02 10:00:00,79.4517,33.4612,7.5433,1,0,0.0971
2024-03-02 11:00:00,105.2725,71.872,7.1954,1,1,0.7159
2024-03-02 12:00:00,107.8972,84.4092,1.199,1,1,0.9974
2024-03-02 13:00:00,102.2497,81.9576,3.4836,1,1,0.8403
2024-03-02 14:00:00,84.3665,27.8797,1.9284,1,0,0.2055
2024-03-02 15:00:00,90.4879,47.3047,3.7794,1,0,0.5431
2024-03-02 16:00:00,94.9611,26.37,0.543,0,0,0.4009
2024-03-02 17:00:00,104.7969,88.8751,1.7838,1,1,0.9717
2024-03-02 18:00:00,130.1291,95.0281,4.702,1,1,0.8856
2024-03-02 19:00:00,120.5859,89.5907,4.2316,1,1,0.8302
2024-03-02 20:00:00,101.1203,30.2038,0.8397,0,0,0.1008
2024-03-02 21:00:00,129.9099,95.3298,0.8503,1,1,1.0486
2024-03-02 22:00:00,86.3621,93.0801,7.2707,1,1,0.7958
2024-03-02 23:00:00,120.2159,68.2396,7.7045,1,1,0.7512
2024-03-03 00:00:00,106.0387,66.3965,9.5648,1,1,0.6426
2024-03-03 01:00:00,112.8308,91.616,4.7096,1,1,0.7594
2024-03-03 02:00:00,119.4682,97.6715,0.8547,1,1,0.9912
2024-03-03 03:00:00,97.7391,27.844,15.6988,0,0,0.4899
2024-03-03 04:00:00,122.1647,73.1135,19.8574,1,1,0.7667
2024-03-03 05:00:00,108.8045,25.188,5.2992,0,0,0.2305
2024-03-03 06:00:00,148.7442,46.0931,7.7735,0,0,0.5385
2024-03-03 07:00:00,103.9512,48.6013,7.5651,1,0,0.3293
2024-03-03 08:00:00,129.9123,33.4142,1.5693,1,0,0.3728
2024-03-03 09:00:00,119.6571,18.0155,13.5037,1,0,0.1614
2024-03-03 10:00:00,89.6173,43.1128,3.1931,1,0,0.5119
2024-03-03 11:00:00,131.4429,95.2519,9.698,1,1,1.0481
2024-03-03 12:00:00,91.5032,20.5615,1.8093,1,0,0.0589
2024-03-03 13:00:00,72.1758,74.6725,0.7832,1,1,0.8321
2024-03-03 14:00:00,123.0934,49.1643,2.0302,0,0,0.5298
2024-03-03 15:00:00,126.6589,92.799,2.1843,1,1,0.6771
2024-03-03 16:00:00,109.8826,50.8337,6.8367,0,1,0.3983
2024-03-03 17:00:00,104.7219,70.6249,2.9865,1,1,0.7423
2024-03-03 18:00:00,135.1763,20.6661,2.7695,1,0,0.2342
2024-03-03 19:00:00,120.7928,74.2207,2.5006,1,1,1.0025
2024-03-03 20:00:00,98.221,27.149,2.6989,1,0,0.1038
2024-03-03 21:00:00,121.1309,87.5743,7.1821,1,1,0.9501
2024-03-03 22:00:00,88.5333,80.391,2.5883,0,1,0.8123
2024-03-03 23:00:00,99.8369,35.9166,17.3175,1,0,0.306
2024-03-04 00:00:00,91.7157,54.4751,2.1818,0,1,0.3712
2024-03-04 01:00:00,72.7491,21.7179,8.1833,0,0,0.3325
2024-03-04 02:00:00,89.6422,87.0704,18.4415,1,1,0.8616
2024-03-04 03:00:00,129.2767,64.0075,7.2846,0,1,0.6445
2024-03-04 04:00:00,90.9644,99.5687,0.0984,1,1,0.9253
2024-03-04 05:00:00,100.0171,35.4671,6.0927,0,0,0.3181
2024-03-04 06:00:00,89.931,70.947,1.1698,1,1,0.7097
2024-03-04 07:00:00,123.413,47.6498,6.3058,0,0,0.4589
2024-03-04 08:00:00,109.1398,46.7672,1.7463,1,0,0.4405
2024-03-04 09:00:00,117.2336,23.1349,2.3378,0,0,0.2253
2024-03-04 10:00:00,107.3858,36.1174,1.9419,0,0,0.2872
2024-03-04 11:00:00,89.7891,33.562,7.8252,0,0,0.2652
2024-03-04 12:00:00,93.0506,65.5912,1.9703,1,1,0.6004
2024-03-04 13:00:00,122.9858,91.6595,4.1046,1,1,0.8874
2024-03-04 14:00:00,108.2073,43.2674,1.1123,0,0,0.3878
2024-03-04 15:00:00,121.9605,71.584,1.2102,0,1,0.7156
2024-03-04 16:00:00,56.8966,51.2348,3.4953,1,1,0.5796
2024-03-04 17:00:00,127.523,10.9288,9.7037,0,0,-0.0036
2024-03-04 18:00:00,101.0147,21.9884,0.5649,0,0,0.2192
2024-03-04 19:00:00,145.1055,39.0921,1.3929,1,0,0.2857
2024-03-04 20:00:00,100.7482,72.3721,1.9688,1,1,0.9553
2024-03-04 21:00:00,109.6654,71.8167,3.2666,1,1,0.8192
2024-03-04 22:00:00,120.1227,74.2002,6.3875,1,1,0.7513
2024-03-04 23:00:00,94.7287,73.7608,3.1732,1,1,0.9152
2024-03-05 00:00:00,123.6476,76.2494,17.7253,1,1,0.8647
2024-03-05 01:00:00,98.5521,33.0603,0.2355,0,0,0.2168
2024-03-05 02:00:00,130.5472,18.5751,5.3855,0,0,0.1785
